ID=#000 ask | Word=ask | Type=Cluster Reduction | Expected=æ,s,k -> Child=æ,k | Detail=/s/ deleted (-> Ø) in cluster | ExpectedPos=Final | Detected=Cluster Reduction | Positions=['Final'] | Details=['/s/ deleted (-> Ø) in cluster'] | WhatWentWrong=None | ExpectedDetail=/s/ deleted (-> Ø) in cluster | Logic=detection/detectors/deletion.py:17 (detect_cluster_reduction) | Status=Flagged Error
ID=#202 bucket | Word=bucket | Type=Fronting | Expected=b,ʌ,k,ɪ,t -> Child=b,ʌ,t,ɪ,t | Detail=/k/ -> [t] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#203 buckle | Word=buckle | Type=Fronting | Expected=b,ʌ,k,ə,l -> Child=b,ʌ,t,ə,l | Detail=/k/ -> [t] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#204 cap | Word=cap | Type=Fronting | Expected=k,æ,p -> Child=t,æ,p | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#205 coat | Word=coat | Type=Fronting | Expected=k,oʊ,t -> Child=t,oʊ,t | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#206 comb | Word=comb | Type=Fronting | Expected=k,oʊ,m -> Child=t,oʊ,m | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#207 corn | Word=corn | Type=Fronting | Expected=k,ɔ,r,n -> Child=t,ɔ,r,n | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#208 cuff | Word=cuff | Type=Fronting | Expected=k,ʌ,f -> Child=t,ʌ,f | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#209 echo | Word=echo | Type=Fronting | Expected=ɛ,k,oʊ -> Child=ɛ,t,oʊ | Detail=/k/ -> [t] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#210 gasp | Word=gasp | Type=Fronting | Expected=ɡ,æ,s,p -> Child=t,æ,s,p | Detail=/ɡ/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ɡ/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#211 gate | Word=gate | Type=Fronting | Expected=ɡ,eɪ,t -> Child=d,eɪ,t | Detail=/ɡ/ -> [d] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ɡ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [d] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#212 give | Word=give | Type=Fronting | Expected=ɡ,ɪ,v -> Child=d,ɪ,v | Detail=/ɡ/ -> [d] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ɡ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [d] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#213 guard | Word=guard | Type=Fronting | Expected=ɡ,ɑ,r,d -> Child=d,ɑ,r,d | Detail=/ɡ/ -> [d] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ɡ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [d] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#214 gull | Word=gull | Type=Fronting | Expected=ɡ,ʌ,l -> Child=d,ʌ,l | Detail=/ɡ/ -> [d] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ɡ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [d] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#215 gum | Word=gum | Type=Fronting | Expected=ɡ,ʌ,m -> Child=d,ʌ,m | Detail=/ɡ/ -> [d] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ɡ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [d] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#216 gush | Word=gush | Type=Fronting | Expected=ɡ,ʌ,ʃ -> Child=ɡ,ʌ,s | Detail=/ʃ/ -> [s] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#217 gutter | Word=gutter | Type=Fronting | Expected=ɡ,ʌ,t,ə,r -> Child=d,ʌ,t,ə,r | Detail=/ɡ/ -> [d] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ɡ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [d] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#218 kale | Word=kale | Type=Fronting | Expected=k,eɪ,l -> Child=t,eɪ,l | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#219 kelp | Word=kelp | Type=Fronting | Expected=k,ɛ,l,p -> Child=t,ɛ,l,p | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#220 ketchup | Word=ketchup | Type=Fronting | Expected=k,ɛ,tʃ,ʌ,p -> Child=t,ɛ,tʃ,ʌ,p | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#221 kick | Word=kick | Type=Fronting | Expected=k,ɪ,k -> Child=k,ɪ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#222 kidney | Word=kidney | Type=Fronting | Expected=k,ɪ,d,n,i -> Child=t,ɪ,d,n,i | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#223 kite | Word=kite | Type=Fronting | Expected=k,aɪ,t -> Child=t,aɪ,t | Detail=/k/ -> [t] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#224 marsh | Word=marsh | Type=Fronting | Expected=m,ɑ,r,ʃ -> Child=m,ɑ,r,s | Detail=/ʃ/ -> [s] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#225 measure | Word=measure | Type=Fronting | Expected=m,ɛ,ʒ,ə,r -> Child=m,ɛ,z,ə,r | Detail=/ʒ/ -> [z] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/ʒ/ -> [z]'] | WhatWentWrong=None | ExpectedDetail=/ʒ/ -> [z] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#226 neck | Word=neck | Type=Fronting | Expected=n,ɛ,k -> Child=n,ɛ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#227 nickel | Word=nickel | Type=Fronting | Expected=n,ɪ,k,ə,l -> Child=n,ɪ,t,ə,l | Detail=/k/ -> [t] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#228 pack | Word=pack | Type=Fronting | Expected=p,æ,k -> Child=p,æ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#229 rack | Word=rack | Type=Fronting | Expected=r,æ,k -> Child=r,æ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#230 seagull | Word=seagull | Type=Fronting | Expected=s,i,ɡ,ʌ,l -> Child=s,i,d,ʌ,l | Detail=/ɡ/ -> [d] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/ɡ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [d] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#231 second | Word=second | Type=Fronting | Expected=s,ɛ,k,ə,n,d -> Child=s,ɛ,t,ə,n,d | Detail=/k/ -> [t] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#232 shake | Word=shake | Type=Fronting | Expected=ʃ,eɪ,k -> Child=s,eɪ,k | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#233 sharp | Word=sharp | Type=Fronting | Expected=ʃ,ɑ,r,p -> Child=s,ɑ,r,p | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#234 shed | Word=shed | Type=Fronting | Expected=ʃ,ɛ,d -> Child=s,ɛ,d | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#235 shell | Word=shell | Type=Fronting | Expected=ʃ,ɛ,l -> Child=s,ɛ,l | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#236 shine | Word=shine | Type=Fronting | Expected=ʃ,aɪ,n -> Child=s,aɪ,n | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#237 shock | Word=shock | Type=Fronting | Expected=ʃ,ɑ,k -> Child=s,ɑ,k | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#238 shop | Word=shop | Type=Fronting | Expected=ʃ,ɑ,p -> Child=s,ɑ,p | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#239 shun | Word=shun | Type=Fronting | Expected=ʃ,ʌ,n -> Child=s,ʌ,n | Detail=/ʃ/ -> [s] | ExpectedPos=Initial | Detected=Fronting | Positions=['Initial'] | Details=['/ʃ/ -> [s]'] | WhatWentWrong=Palatal Fronting filtered at Age 4 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=/ʃ/ -> [s] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#240 sick | Word=sick | Type=Fronting | Expected=s,ɪ,k -> Child=s,ɪ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#241 soccer | Word=soccer | Type=Fronting | Expected=s,ɑ,k,ə,r -> Child=s,ɑ,t,ə,r | Detail=/k/ -> [t] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#242 sock | Word=sock | Type=Fronting | Expected=s,ɑ,k -> Child=s,ɑ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#243 take | Word=take | Type=Fronting | Expected=t,eɪ,k -> Child=t,eɪ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#244 tickle | Word=tickle | Type=Fronting | Expected=t,ɪ,k,ə,l -> Child=t,ɪ,t,ə,l | Detail=/k/ -> [t] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#245 tuck | Word=tuck | Type=Fronting | Expected=t,ʌ,k -> Child=t,ʌ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#246 vision | Word=vision | Type=Fronting | Expected=v,ɪ,ʒ,ə,n -> Child=v,ɪ,z,ə,n | Detail=/ʒ/ -> [z] | ExpectedPos=Medial | Detected=Fronting | Positions=['Medial'] | Details=['/ʒ/ -> [z]'] | WhatWentWrong=None | ExpectedDetail=/ʒ/ -> [z] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#247 walk | Word=walk | Type=Fronting | Expected=w,ɔ,k -> Child=w,ɔ,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#248 week | Word=week | Type=Fronting | Expected=w,i,k -> Child=w,i,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#249 work | Word=work | Type=Fronting | Expected=w,ə,r,k -> Child=w,ə,r,t | Detail=/k/ -> [t] | ExpectedPos=Final | Detected=Fronting | Positions=['Final'] | Details=['/k/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [t] | Logic=detection/detectors/substitution.py:141 (is_fronting) | Status=Flagged Error
ID=#250 basin | Word=basin | Type=Backing | Expected=b,eɪ,s,ə,n -> Child=b,eɪ,ʃ,ə,n | Detail=/s/ -> [ʃ] | ExpectedPos=Medial | Detected=Backing | Positions=['Medial'] | Details=['/s/ -> [ʃ]'] | WhatWentWrong=None | ExpectedDetail=/s/ -> [ʃ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#251 bat | Word=bat | Type=Backing | Expected=b,æ,t -> Child=k,æ,t | Detail=/b/ -> [k] | ExpectedPos=Initial | Detected=Backing | Positions=['Initial'] | Details=['/b/ -> [k]'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [k] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#252 beam | Word=beam | Type=Backing | Expected=b,i,m -> Child=ɡ,i,m | Detail=/b/ -> [ɡ] | ExpectedPos=Initial | Detected=Backing | Positions=['Initial'] | Details=['/b/ -> [ɡ]'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [ɡ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#253 bib | Word=bib | Type=Backing | Expected=b,ɪ,b -> Child=ɡ,ɪ,b | Detail=/b/ -> [ɡ] | ExpectedPos=Initial | Detected=Backing | Positions=['Initial'] | Details=['/b/ -> [ɡ]'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [ɡ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#254 bud | Word=bud | Type=Backing | Expected=b,ʌ,d -> Child=ɡ,ʌ,d | Detail=/b/ -> [ɡ] | ExpectedPos=Initial | Detected=Backing | Positions=['Initial'] | Details=['/b/ -> [ɡ]'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [ɡ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#255 bun | Word=bun | Type=Backing | Expected=b,ʌ,n -> Child=ɡ,ʌ,n | Detail=/b/ -> [ɡ] | ExpectedPos=Initial | Detected=Backing | Positions=['Initial'] | Details=['/b/ -> [ɡ]'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [ɡ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#256 castle | Word=castle | Type=Backing | Expected=k,æ,s,ə,l -> Child=k,æ,ʃ,ə,l | Detail=/s/ -> [ʃ] | ExpectedPos=Medial | Detected=Backing | Positions=['Medial'] | Details=['/s/ -> [ʃ]'] | WhatWentWrong=None | ExpectedDetail=/s/ -> [ʃ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#257 ceiling | Word=ceiling | Type=Backing | Expected=s,i,l,ɪ,ŋ -> Child=ʃ,i,l,ɪ,ŋ | Detail=/s/ -> [ʃ] | ExpectedPos=Initial | Detected=Backing | Positions=['Initial'] | Details=['/s/ -> [ʃ]'] | WhatWentWrong=None | ExpectedDetail=/s/ -> [ʃ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
ID=#258 cent | Word=cent | Type=Backing | Expected=s,ɛ,n,t -> Child=ʃ,ɛ,n,t | Detail=/s/ -> [ʃ] | ExpectedPos=Initial | Detected=Backing | Positions=['Initial'] | Details=['/s/ -> [ʃ]'] | WhatWentWrong=None | ExpectedDetail=/s/ -> [ʃ] | Logic=detection/detectors/substitution.py:160 (is_backing) | Status=Flagged Error
